conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,,Variable Type,Variable Length,conceptId,Format/Value,,,,,Required,PII,,Notes,,Derivation Notes,Dictionary,State Attribute,Default Variable,,Date added or modified
237817859,Help Desk,635994596,Withdrawal,,,664453818,Autoset when HdWd_HIPAA revoked_v1r0 selected,Date requested to revoke HIPAA authorization,HdRef_DateHIPAArevoked_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format. Will not be populated if the participant also withdrew or requested data destruction on the same date,,,"Withdrawal, Study Manager Data Dictionary",No,No,,10/21/21
237817859,Help Desk,635994596,Withdrawal,,,269050420,Autoset when  HdWd_Destroydata_v1r0 selected,Date requested data destroyed,HdRef_DateDatadestroy_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format. The withdrawal and revocation date time stamps will not be stored if data destruction date is also requested,,,"Withdrawal, Study Manager Data Dictionary",No,No,,9/28/21
237817859,Help Desk,635994596,Withdrawal,,,153713899,HIPAA revocation signed,Signed HIPAA revocation form,HdWd_HIPAArevokesign_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set when form signed,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,7/19/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,613641698,Autoset when HdWd_HIPAArevocationsigned_v1r0 selected,Date HIPAA revocation signed,HdWd_DateHIPAArevsign_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,
237817859,Help Desk,635994596,Withdrawal,,,359404406,Data destruction request signed,Signed data destruction request,HdWd_Datadestroysign_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Set when form signed,,,"Withdrawal, Study Manager Data Dictionary",No,Yes,,7/19/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,635994596,Withdrawal,,,119449326,Autoset when HdWd_Datadestructionsigned_v1r0 selected,Date data destruction request signed,HdWd_DateDatadestsign_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,No,No,,ISO to be converted to SAS format,,,"Withdrawal, Study Manager Data Dictionary",No,No,,
237817859,Help Desk,861315814,Refusal,,,919699172,I am no longer interested in the study,I am no longer interested in the study,HdRef_NotInterested_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,141450621,I am too busy/the study takes too much time,I am too busy/the study takes too much time,HdRef_TooMuchTime_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,576083042,I think the payment or benefit to participant is not great enough,I think the payment or benefit to participant is not great enough,HdRef_Payment_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,431428747,"I am too sick/my health is too poor""""to participate","I am too sick/my health is too poor""""to participate",HdRef_Sick_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,121430614,"I do not have reliable access to the internet/a""""device","I do not have reliable access to the internet/a""""device",HdRef_NoInternet_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,523768810,I am worried about receiving results from the study,Worried about receiving results from the study,HdRef_WorriedResults_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,3/24/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,639172801,I am worried the study might find something concerning about me,I am worried the study might find something concerning about me,HdRef_Worried_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,175732191,I am concerned about my privacy- Refusal,Concerned about privacy,HdRef_Privacy_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,150818546,I do not trust the government- Refusal,I do not trust the government,HdRef_PrivacyB_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,624030581,I do not trust research/researchers- Refusal,I do not trust research/researchers,HdRef_PrivacyC_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,285488731,I do not want my information shared with other researchers- Refusal,I do not want my information shared with other researchers,HdRef_PrivacyD_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,596510649,"I am worried""""my""""information isn""""t secure or there will be a data breach","I am worried""""my""""information isn""""t secure or there will be a data breach",HdRef_PrivacyE_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,866089092,"I am worried about data being given to""my insurance company/effects on insurance (health, life, other)","I am worried about data being given to""my insurance company/effects on insurance (health, life, other)",HdRef_PrivacyF_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,990579614,"I am worried about data being given to""""my""""employer/potential employer","I am worried about data being given to""""my""""employer/potential employer",HdRef_PrivacyG_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,131458944,"I am worried that my""""information could be used to discriminate against me/my""""family","I am worried that my""""information could be used to discriminate against me/my""""family",HdRef_PrivacyH_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,372303208,"I am worried that my""""information will be used by others to make a profit","I am worried that my""""information will be used by others to make a profit",HdRef_PrivacyI_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,777719027,I have other privacy concerns- Refusal,I have other privacy concerns,HdRef_PrivacyJ_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,620696506,I am not able to complete the study activities online- Refusal,I am not able to complete the study activities online,HdRef_Online_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,352891568,I do not like to do things online- Refusal,I do not like to do things online,HdRef_DislikeOnline_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,958588520,I am concerned about COVID-19- Refusal,I am concerned about COVID-19,HdRef_COVID_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,875010152,Participant is now unable to participate,Participant is now unable to participate,HdRef_Unable_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/25/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,404289911,Participant is incarcerated,Participant is incarcerated,HdRef_Incarcerated_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,3/24/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,734828170,Other reasons,Other reasons,HdRef_OthRsn_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,5/26/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,861315814,Refusal,,,715390138,Other reasons (specify),Other reasons (specify),HdRef_Other_v1r0,,Char,800,,N/A,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,
237817859,Help Desk,861315814,Refusal,,,538619788,Reason not given- Refusal,Reason not given,HdRef_NotGiven_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Master Data Dictionary,No,Yes,,1/31/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
332961895,Study Manager,581036703,Metrics,,,912301837,Disposition codes for participation status,Participation status,SMMet_PartStatus_v1r0,,Num,1,208325815,0 = No Refusal,,,,,,,,Developed for participant status on Study Manager dashboard.  Row of derivation is on same row as corresponding response variable.,,HdRef_Basesrv_v1r0 equals0 AND HdRef_Baseblood_v1r0 equals 0 AND HdRef_Baseurine_v1r0 and HdRef_Basesaliva_v1r0 equals 0 AND HdRef_Allsrv_v1r0 equals 0 AND HdRef_Allsample_v1r0 equals 0 AND HdRef_BlSpecSrv_v1r0 equals 0 AND HdWd_WdConsent_v1r0 equals 0 AND HdWd_Activepart_v1r0 equals 0 AND HdWd_HIPAArevoked_v1r0 equals 0 AND HdWd_Destroydata_v1r0 equals 0 AND HdWd_Deceased_v1r0 equals 0,Master Data Dictionary,No,Yes,,2/2/22
,,,,,,,,,,,,,622008261,1 = Refused some activities,,,,,,,,,,HdWd_WdConsent_v1r0 equals 0 AND HdWd_Activepart_v1r0 equals 0 AND HdWd_HIPAArevoked_v1r0 equals 0 AND HdWd_Destroydata_v1r0 equals 0 AND HdWd_Deceased_v1r0 equals 0,,,,,
,,,,,,,,,,,,,906417725,2 = Refused all future activities,,,,,,,,,,HdWd_Activepart_v1r0 equals 1 AND HdWd_HIPAArevoked_v1r0 equals 0 And HdWd_WdConsent_v1r0 equals 0 AND HdWd_Deceased_v1r0 equals 0 AND HdWd_Destroydata_v1r0 equals 0,,,,,
,,,,,,,,,,,,,872012139,3 = Revoked HIPAA only,,,,,,,,,,HdWd_HIPAArevoked_v1r0 equals 1 And HdWd_WdConsent_v1r0 equals 0 And HdWd_Deceased_v1r0 equals 0 AND HdWd_Destroydata_v1r0 equals 0,,,,,
,,,,,,,,,,,,,854021266,4 = Withdrew consent,,,,,,,,,,HdWd_HIPAArevoked_v1r0 equals 1 AND HdWd_WdConsent_v1r0 equals1 AND HdWd_Deceased_v1r0 equals 0 AND HdWd_Destroydata_v1r0 equals 0,,,,,
,,,,,,,,,,,,,241236037,5 = Destroyed data,,,,,,,,,,HdWd_Destroydata_v1r0 equals 1,,,,,2/1/22
,,,,,,,,,,,,,987563196,6 = Deceased,,,,,,,,,,HdWd_Deceased_v1r0 equals 1,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,405513630,Cold Packs - none,Cold Packs - none,BioBPTL_ColdPackNone_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,909529446,Cold Packs – insufficient,Cold Packs – insufficient,BioBPTL_ColdPackIns_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,595987358,Cold Packs - warm,Cold Packs - warm,BioBPTL_ColdPackWarm_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,678483571,Damaged Container (outer and/or inner),Damaged Container (outer and/or inner),BioBPTL_DamagedCont_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,387564837,Damaged Vials,Damaged Vials,BioBPTL_DamagedVials_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,847410060,Improper Packaging,Improper Packaging,BioBPTL_ImpPackaging_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,853876696,Manifest – not provided,Manifest – not provided,BioBPTL_ManifestNP_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,922995819,Manifest/Paperwork/Vial information do not match,Manifest/Paperwork/Vial information do not match,BioBPTL_ManifestDNM_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,842171722,No Pre-notification ,No Pre-notification ,BioBPTL_NoPreNotif_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,442684673,Participant Refusal ,Participant Refusal ,BioBPTL_PartRefusal_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,958000780,Shipment Delay,Shipment Delay,BioBPTL_ShipDelay_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,631290535,Vials - Empty,Vials - Empty,BioBPTL_VialsEmpty_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,200183516,Vials - Incorrect Material Type ,Vials - Incorrect Material Type ,BioBPTL_VialsIMT_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,399948893,Vials - Missing Labels,Vials - Missing Labels,BioBPTL_VialsMissLabel_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,238268405,Select Package Condition - Site Shipment,933646000,Other- Package Condition,Other,BioBPTL_Other_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,Default to No upon package receipt ('Shipment Received - Site Shipment'= Yes) if this condition is not selected ,BPTL,No,Yes,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,,,333524031,Shipment Received - Site Shipment,Shipment Received - Site Shipment,BioBPTL_ShipRec_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,BPTL,No,No,,10/6/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,775188224,BPTL – Receipts,,,926457119,Date Received - Site Shipment,Date Received - Site Shipment,BioBPTL_DateRec_v1r0,,ISO,24,,Ex. 2022-07-17T15:21:26.763Z,,,,,Yes if 'Shipment Received - Site Shipment'= Yes,No,,,,,BPTL,No,No,,10/6/21
819848608,Biospecimen,775188224,BPTL – Receipts,,,870456401,Comments - Site Shipment,Comments - Site Shipment,BioBPTL_ShipComments_v1r0,,Char,150,,Ex. lorem ipsum....,,,,,No,No,,,,,BPTL,No,No,,10/6/21
