Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
10407,10407,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,630940888,"Have you experienced technical problems, like slow loading times, or problems submitting your answers to surveys?",,,MyConnect technical problems,SrvPES_TPROB_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10408,10408,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10409,10409,129084651,Survey,506648060,2024 Connect Experience Survey,575160226,"If you would like to share more about the technical problems you have experienced, you can do so here. - SOURCE",,,,Revised,2/25/25,108849491,"If you would like to share more about the technical problems you have experienced, you can do so here. [text box]",,,MyConnect technical problems - share more,SrvPES_TPROB2TB_v1r0,,Char,300,,N/A,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,Changed Connect value to full variable name.  Added SOURCE to unharmonized source Q from question text. Added SRC to GridID/Source Question Name. Added underscore before SRC in the source question name. Added prod push date.
10410,10410,129084651,Survey,506648060,2024 Connect Experience Survey,575160226,"If you would like to share more about the technical problems you have experienced, you can do so here. - SOURCE",,,,,,334491616,I have no comment,,,MyConnect technical problems - I have no comment,SrvPES_TPROB2_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,"Updated Current question text. Changed Connect value to full variable name.  Added  SOURCE to source question.. Added SRC to GridID/Source Question Name. Removed current question text conceptID. Added underscore before SRC in the source question name. Added prod push date. Moved the Current Format/Value text and concept ID to the Current Question Text columns and added Yes, No to the format/value column."
10411,10411,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10412,10412,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,646060480,"Are you able to find everything you are looking for on MyConnect (surveys, support, study information etc.)?",,,Finding everything on MyConnect,SrvPES_FIND_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10413,10413,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10414,10414,129084651,Survey,506648060,2024 Connect Experience Survey,579939641,"If you would like to share more about why you aren't able to find everything you are looking for on MyConnect, you can do so here. - SOURCE",,,,Revised,2/25/25,303566606,"If you would like to share more about why you aren't able to find everything you are looking for on MyConnect, you can do so here. [text box]",,,Finding everything on MyConnect - share more,SrvPES_FIND2TB_v1r0,,Char,300,,N/A,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,Changed Connect value to full variable name.  Added SOURCE to unharmonized source Q from question text. Added SRC to GridID/Source Question Name. Added underscore before SRC in the source question name. Added prod push date.
10415,10415,129084651,Survey,506648060,2024 Connect Experience Survey,579939641,"If you would like to share more about why you aren't able to find everything you are looking for on MyConnect, you can do so here. - SOURCE",,,,,,334491616,I have no comment,,,Finding everything on MyConnect - I have no comment,SrvPES_FIND2_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,"Updated Current question text. Changed Connect value to full variable name.  Added  SOURCE to source question.. Added SRC to GridID/Source Question Name. Removed current question text conceptID. Added underscore before SRC in the source question name. Added prod push date. Moved the Current Format/Value text and concept ID to the Current Question Text columns and added Yes, No to the format/value column."
10416,10416,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10417,10417,129084651,Survey,506648060,2024 Connect Experience Survey,549970786,What do you think could make MyConnect better or easier to use? - SOURCE,,,,Revised,45713,733294715,What do you think could make MyConnect better or easier to use? [text box],,,MyConnect improvement - share more,SrvPES_IMPROVETB_v1r0,,Char,300,,N/A,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,Changed Connect value to full variable name.  Added SOURCE to unharmonized source Q from question text. Added SRC to GridID/Source Question Name. Added underscore before SRC in the source question name. Added prod push date.
10418,10418,129084651,Survey,506648060,2024 Connect Experience Survey,549970786,What do you think could make MyConnect better or easier to use? - SOURCE,,,,,,334491616,I have no comment,,,MyConnect improvement - I have no comment,SrvPES_IMPROVE_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,"Updated Current question text. Changed Connect value to full variable name.  Added  SOURCE to source question.. Added SRC to GridID/Source Question Name. Removed current question text conceptID. Added underscore before SRC in the source question name. Added prod push date. Moved the Current Format/Value text and concept ID to the Current Question Text columns and added Yes, No to the format/value column."
10419,10419,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10420,10420,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,124830305,What do you think about the number of communications (emails and text messages) you get from the Connect team? Would you say there are:,,,Number of Connect communications,SrvPES_COMM1_v1r0,,Num,1,242016061,0 = Too many - I get far too many emails and/or text messages,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10421,10421,,,,,,,,,,,,,,,,,,,,,185898646,1 = Just enough - I like the number of emails and/or text messages,,,,,,,,,,,,,
10422,10422,,,,,,,,,,,,,,,,,,,,,803970496,2 = Not enough - I want to get more emails and/or text messages,,,,,,,,,2/8/23,,,,Changed dash to equal sign in current format/value
10423,10423,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,972944307,Do the Connect communications give you the information you need to complete study tasks?,,,Connect communications information,SrvPES_COMM2_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10424,10424,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10425,10425,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
10426,10426,129084651,Survey,506648060,2024 Connect Experience Survey,394328384,Is there anything missing from our study communications that we should add? Please share here. - SOURCE,,,,Revised,2/25/25,887117937,Is there anything missing from our study communications that we should add? Please share here. [text box],,,Connect communications - share more,SrvPES_COMM3TB_v1r0,,Char,300,,N/A,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,Changed Connect value to full variable name.  Added SOURCE to unharmonized source Q from question text. Added SRC to GridID/Source Question Name. Added underscore before SRC in the source question name. Added prod push date.
10427,10427,129084651,Survey,506648060,2024 Connect Experience Survey,394328384,Is there anything missing from our study communications that we should add? Please share here. - SOURCE,,,,,,104430631,No,,,Connect communications - No,SrvPES_COMM3_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,"Updated Current question text. Changed Connect value to full variable name.  Added  SOURCE to source question.. Added SRC to GridID/Source Question Name. Removed current question text conceptID. Added underscore before SRC in the source question name. Added prod push date. Moved the Current Format/Value text and concept ID to the Current Question Text columns and added Yes, No to the format/value column."
10428,10428,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10429,10429,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,586132480,Have you completed the first survey for Connect?,,,Baseline survey completion,SrvPES_BASELINE_v1r0,,Num,1,333628672,"0 = No, I did not complete any of the sections",,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10430,10430,,,,,,,,,,,,,,,,,,,,,198030665,"1 = Yes, I completed all four sections",,,,,,,,,,,,,
10431,10431,,,,,,,,,,,,,,,,,,,,,687057737,"2 = Yes, I completed some of the sections, but not all sections",,,,,,,,,2/8/23,,,,Changed dash to equal sign in current format/value
10432,10432,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
10433,10433,129084651,Survey,506648060,2024 Connect Experience Survey,886084185,Please choose the reason that best describes why you have not completed all the sections in the first survey: - SOURCE,,,,,,886084185,Please choose the reason that best describes why you have not completed all the sections in the first survey:,,,Why baseline survey not completed,SrvPES_BASELINE2_v1r0,,Num,1,117258272,0 = I cannot find the survey,,No,No,,,2024 Connect Experience Survey,,,,,,Optional Multiple Choice with Text Box (text in text box),Changed Connect Value to full Variable Name.  Added  SOURCE to source question.. Added SRC to GridID/Source Question Name. Removed current question text conceptID. Added underscore before SRC in the source question name. Added prod push date.
10434,10434,,,,,,,,,,,,,,,,,,,,,773860876,"1 = I am having technical issues or glitches, like problems with the survey loading, answers saving, and/or submitting",,,,,,,,,,,,,
10435,10435,,,,,,,,,,,,,,,,,,,,,551201830,2 = I do not have time,,,,,,,,,,,,,
10436,10436,,,,,,,,,,,,,,,,,,,,,205790732,3 = I do not feel comfortable answering the survey questions,,,,,,,,,,,,,
10437,10437,,,,,,,,,,,,,,,,,,,,,701389038,4 = I have Wi-Fi and/or internet connectivity issues,,,,,,,,,,,,,
10438,10438,,,,,,,,,,,,,,,,,,,,,807835037,55 =  Other |__|,,,,,,,,,,,,,
10439,10439,129084651,Survey,506648060,2024 Connect Experience Survey,886084185,Please choose the reason that best describes why you have not completed all the sections in the first survey: - SOURCE,,,,Revised,,814873539,Please choose the reason that best describes why you have not completed all the sections in the first survey:,,,Why baseline survey not completed,SrvPES_BASELINE2_v1r0,,Num,1,117258272,0 = I cannot find the survey,,No,No,,,2024 Connect Experience Survey,,,,,,Optional Multiple Choice with Text Box (text in text box),Changed Connect Value to full Variable Name.  Added  SOURCE to source question.. Added SRC to GridID/Source Question Name. Removed current question text conceptID. Added underscore before SRC in the source question name. Added prod push date.
10440,10440,,,,,,,,,,,,,,,,,,,,,773860876,"1 = I am having technical issues or glitches, like problems with the survey loading, answers saving, and/or submitting",,,,,,,,,,,,,
10441,10441,,,,,,,,,,,,,,,,,,,,,551201830,2 = I do not have time,,,,,,,,,,,,,
10442,10442,,,,,,,,,,,,,,,,,,,,,205790732,3 = I do not feel comfortable answering the survey questions,,,,,,,,,,,,,
10443,10443,,,,,,,,,,,,,,,,,,,,,701389038,4 = I have Wi-Fi and/or internet connectivity issues,,,,,,,,,,,,,
10444,10444,,,,,,,,,,,,,,,,,,,,,807835037,55 =  Other |__|,,,,,,,,,,,,,
10445,10445,129084651,Survey,506648060,2024 Connect Experience Survey,886084185,Please choose the reason that best describes why you have not completed all the sections in the first survey: - SOURCE,,,,Revised,45713,126388230,Please choose the reason that best describes why you have not completed all the sections in the first survey: Other: Please describe text box,,,Why baseline survey not completed - text box,SrvPES_BASELINE2OTH_v1r0,,Char,300,,N/A,,No,No,,,2024 Connect Experience Survey,,,,,,Optional Multiple Choice with Text Box (text in text box),Changed Connect Value to full Variable Name.  Added SOURCE to unharmonized source Q from question text. Added SRC to GridID/Source Question Name. Added underscore before SRC in the source question name. Added prod push date.
10446,10446,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,945546878,What do you think about the length of the first survey? Think about the number of questions and how long it took you to answer each section of the survey. Would you say the first survey is:,,,Baseline survey length,SrvPES_BASELINE3_v1r0,,Num,1,948464607,0 = Too long - the survey had far too many questions,,No,No,,,2024 Connect Experience Survey,,,2/13/23,,,Optional Multiple Choice,
10447,10447,,,,,,,,,,,,,,,,,,,,,537785073,1 = Just long enough - the survey had just the right amount of questions,,,,,,,,,,,,,
10448,10448,,,,,,,,,,,,,,,,,,,,,672312050,2 = Not long enough - I want to answer more questions,,,,,,,,,,,,,
10449,10449,129084651,Survey,506648060,2024 Connect Experience Survey,363878103,Feel free to share anything else you'd like to tell us about your experience with the first Connect survey. - SOURCE,,,,Revised,2/25/25,177096151,Feel free to share anything else you'd like to tell us about your experience with the first Connect survey. [text box],,,Baseline survey experience - share more,SrvPES_BASELINE4TB_v1r0,,Char,300,,N/A,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,Changed Connect value to full variable name.  Added SOURCE to unharmonized source Q from question text. Added SRC to GridID/Source Question Name. Added underscore before SRC in the source question name. Added prod push date.
10450,10450,129084651,Survey,506648060,2024 Connect Experience Survey,363878103,Feel free to share anything else you'd like to tell us about your experience with the first Connect survey. - SOURCE,,,,,,334491616,I have no comment,,,Baseline survey experience - I have no comment,SrvPES_BASELINE4_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,"Updated Current question text. Changed Connect value to full variable name.  Added  SOURCE to source question.. Added SRC to GridID/Source Question Name. Removed current question text conceptID. Added underscore before SRC in the source question name. Added prod push date. Moved the Current Format/Value text and concept ID to the Current Question Text columns and added Yes, No to the format/value column."
10451,10451,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10452,10452,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,472709337,"Have you donated any samples of blood, urine, or saliva for Connect?",,,Biospecimen donation,SrvPES_BIOSAMP_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10453,10453,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10454,10454,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
10455,10455,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,890945599,"How well did the Connect team communicate with you about donating samples (for example, where and how to donate your samples)?",,,Biospecimen donation communication,SrvPES_BIOSAMP2_v1r0,,Num,1,254017984,0 = Very well,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10456,10456,,,,,,,,,,,,,,,,,,,,,604455183,1 = Well,,,,,,,,,,,,,
10457,10457,,,,,,,,,,,,,,,,,,,,,308765753,2 = Neutral,,,,,,,,,,,,,
10458,10458,,,,,,,,,,,,,,,,,,,,,138752522,3 = Poor,,,,,,,,,,,,,
10459,10459,,,,,,,,,,,,,,,,,,,,,878535894,4 = Very poor,,,,,,,,,,,,,
10460,10460,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,465287908,How would you rate your experience donating samples? Please rate your experience on the amount of time donating samples,,,Biospecimen donation - amount of time,SrvPES_BIOSAMP3A_v1r0,,Num,1,777433416,0 = Too much time,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10461,10461,,,,,,,,,,,,,,,,,,,,,589724105,1 = The right amount of time,,,,,,,,,,,,,
10462,10462,,,,,,,,,,,,,,,,,,,,,576052130,2 = Too little time,,,,,,,,,,,,,
10463,10463,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,956625094,How would you rate your experience donating samples? Please rate your experience on the ease of donating samples,,,Biospecimen donation - ease,SrvPES_BIOSAMP3B_v1r0,,Num,1,807574160,0 = Very easy,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10464,10464,,,,,,,,,,,,,,,,,,,,,417633823,1 = Easy,,,,,,,,,,,,,
10465,10465,,,,,,,,,,,,,,,,,,,,,308765753,2 = Neutral,,,,,,,,,,,,,
10466,10466,,,,,,,,,,,,,,,,,,,,,940801246,3 = Hard,,,,,,,,,,,,,
10467,10467,,,,,,,,,,,,,,,,,,,,,527229910,4 = Very hard,,,,,,,,,,,,,
10468,10468,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,476960744,How was your experience with the Connect team when you donated samples?,,,Biospecimen donation experience,SrvPES_BIOSAMP4_v1r0,,Num,1,565881164,0 = Very good,,No,No,,,2024 Connect Experience Survey,,,12/19/22,,,Optional Multiple Choice,
10469,10469,,,,,,,,,,,,,,,,,,,,,719933364,1 = Good,,,,,,,,,,,,,
10470,10470,,,,,,,,,,,,,,,,,,,,,308765753,2 = Neutral,,,,,,,,,,,,,
10471,10471,,,,,,,,,,,,,,,,,,,,,138752522,3 = Poor,,,,,,,,,,,,,
10472,10472,,,,,,,,,,,,,,,,,,,,,878535894,4 = Very poor,,,,,,,,,,,,,
10473,10473,129084651,Survey,506648060,2024 Connect Experience Survey,355080680,You can share more about your experience with the Connect team when you donated samples here. - SOURCE,,,,Revised,45713,607064749,You can share more about your experience with the Connect team when you donated samples here. [text box],,,Biospecimen donation experience - share more,SrvPES_BIOSAMP5TB_v1r0,,Char,300,,N/A,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,Used full Variable Name for Connect Value.  Added SOURCE to unharmonized source Q from question text. Added SRC to GridID/Source Question Name. Added underscore before SRC in the source question name. Added prod push date.
10474,10474,129084651,Survey,506648060,2024 Connect Experience Survey,355080680,You can share more about your experience with the Connect team when you donated samples here. - SOURCE,,,,,,334491616,I have no comment,,,Biospecimen donation experience - I have no comment,SrvPES_BIOSAMP5_v1r0,,Num,1,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,,,,Text Box Plus Check Box,"Made Question Text the same as Source Question. Used full Variable Name for Connect Value.  Added  SOURCE to source question.. Added SRC to GridID/Source Question Name. Removed current question text conceptID. Added underscore before SRC in the source question name. Added prod push date. Moved the Current Format/Value text and concept ID to the Current Question Text columns and added Yes, No to the format/value column."
10475,10475,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
10476,10476,129084651,Survey,506648060,2024 Connect Experience Survey,,,,,,,,307813936,Did you complete the sample survey on MyConnect?,,,Biospecimen survey completion,SrvPES_BIOSURV_v1r0,,Num,2,104430631,0 = No,,No,No,,,2024 Connect Experience Survey,,,1/5/23,,,Optional Multiple Choice,Made Variable Length 2 to accommodate 77.
