Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
2969,2969,129084651,Survey,726699695,Background and Overall Health,633764113,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Uterine (endometrial) cancer?,,,MOMCANC3U,,,206625031,Age at diagnosis,,,Mom Uterine Cx Age,SrvBOH_MomUtCancAge_v1r0,MOMCANC3U_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if MOMCANC2= 20. Range check min=0 max=valueOrDefault(""D_378988419"",""D_807765962"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
2970,2970,129084651,Survey,726699695,Background and Overall Health,633764113,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Uterine (endometrial) cancer?,,,MOMCANC3U,Revised,2/1/24,261863326,Year at diagnosis,,,Mom Uterine Cx Yr,SrvBOH_MomUtCancYr_v1r1,MOMCANC3U_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if MOMCANC2= 20. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_378988419,isDefined(D_807765962,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
2971,2971,129084651,Survey,726699695,Background and Overall Health,882263738,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had response from MOMCANC2/another type of cancer?,,,MOMCANC3V,,,206625031,Age at diagnosis,,,Mom MOMCANC2/Other Type of Cx Response Age,SrvBOH_MomOtherCancAge_v1r0,MOMCANC3V_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if MOMCANC2= 21. Range check min=0 max=valueOrDefault(""D_378988419"",""D_807765962"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
2972,2972,129084651,Survey,726699695,Background and Overall Health,882263738,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had response from MOMCANC2/another type of cancer?,,,MOMCANC3V,Revised,2/1/24,261863326,Year at diagnosis,,,Mom MOMCANC2/Other Type of Cx Response Yr,SrvBOH_MomOtherCancYr_v1r1,MOMCANC3V_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if MOMCANC2= 21. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_378988419,isDefined(D_807765962,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
2973,2973,129084651,Survey,726699695,Background and Overall Health,671308090,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had cancer?,,,MOMCANC3W,,,206625031,Age at diagnosis,,,Mom Cx Age,SrvBOH_MomCancerAge_v1r0,MOMCANC3W_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if MOMCANC2= 22. Range check min=0 max=valueOrDefault(""D_378988419"",""D_807765962"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
2974,2974,129084651,Survey,726699695,Background and Overall Health,671308090,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had cancer?,,,MOMCANC3W,Revised,2/1/24,261863326,Year at diagnosis,,,Mom Cx Yr,SrvBOH_MomCancerYr_v1r1,MOMCANC3W_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if MOMCANC2= 22. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_378988419,isDefined(D_807765962,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
2975,2975,129084651,Survey,726699695,Background and Overall Health,,,,,,,,367374606,Is your biological father still living?,,,Dad Living,SrvBOH_DadLiving_v1r0,DAD,Num,2,104430631,0=No,,No,No,,,,,,,,,Optional Multiple Choice,
2976,2976,,,,,,,,,,,,,,,,,,,,,353358909,1 =Yes,,,,,,,,,,,,,
2977,2977,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,6/24/21,,,,
2978,2978,129084651,Survey,726699695,Background and Overall Health,178774803,How old is your father today?,,,DADAGE,,,178774803,How old is your father today?,,,Dad Age,SrvBOH_DadAge_v1r0,DADAGE,Num,2,178420302,77 = Unavailable/Unknown,,No,No,"Range check minval=max(isDefined(D_150344905,age),5) max=125. Updated min range check min=age+5",,,,,8/28/2023; 9/13/2024,,,Text Box Plus Check Box,Added range check to Notes
2979,2979,129084651,Survey,726699695,Background and Overall Health,178774803,How old is your father today?,,,DADAGE,,,334956961,"How old is your father today?, Number",,,"Dad Age, Num",SrvBOH_DadAgeNum_v1r0,DAD_AGE,Num,3,,N/A,,No,No,,,,,,9/14/21,,,Text Box Plus Check Box,
2980,2980,129084651,Survey,726699695,Background and Overall Health,628078826,At what age did your father die?,,,DADDEATH,,,628078826,At what age did your father die?,,,Dad Age at Death,SrvBOH_DadAgeDeath_v1r0,DADDEATH,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,8/23/21,,,Text Box Plus Check Box,
2981,2981,129084651,Survey,726699695,Background and Overall Health,628078826,At what age did your father die?,,,DADDEATH,,,517670352,"At what age did your father die?, Number",,,"Dad Age at Death, Num",SrvBOH_DadAgeDeathNum_v1r0,DADDEATH_num,Num,3,,N/A,,No,No,Range check min=5 max=125,,,,,8/28/23,,,Text Box Plus Check Box,Added range check to Notes
2982,2982,129084651,Survey,726699695,Background and Overall Health,,,,,,,,659784914,"[If Dad=01] Has a doctor or other health professional ever said that your father has or had any type of cancer? [If Dad=00, 77, NON-RESPONSE] Did a doctor or other health professional ever say that your father had any type of cancer?",,,Dad Living,SrvBOH_DadCanc_v1r0,DADCANC,Num,2,104430631,0=No,,No,No,,,,,,,,,Optional Multiple Choice,
2983,2983,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
2984,2984,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,6/24/21,,,,
2985,2985,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,939782495,Anal,,,Anal,SrvBOH_DAnalCancer_v1r0,0,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
2986,2986,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
2987,2987,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,135725957,Bladder,,,Bladder,SrvBOH_DBladderCancer_v1r0,1,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
2988,2988,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
2989,2989,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,518416174,Brain,,,Brain,SrvBOH_DBrainCancer_v1r0,2,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
2990,2990,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
2991,2991,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,847945207,Breast,,,Breast,SrvBOH_DBreastCancer_v1r0,3,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
2992,2992,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
2993,2993,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,942970912,Colon/rectal,,,Colon/Rectal,SrvBOH_DColonCancer_v1r0,4,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
2994,2994,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
2995,2995,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,596122041,Esophageal,,,Esophageal,SrvBOH_DEsophagealCanc_v1r0,5,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
2996,2996,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
2997,2997,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,489400183,"Head and neck (Including cancers of the mouth, sinuses, nose, or throat. Not including brain or skin cancers.)",,,Head/Neck,SrvBOH_DHNCancer_v1r0,6,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
2998,2998,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
2999,2999,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,863246236,Kidney,,,Kidney,SrvBOH_DKidneyCancer_v1r0,7,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3000,3000,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3001,3001,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,607793249,Leukemia (blood and bone marrow),,,Leukemia,SrvBOH_DLeukemia_v1r0,8,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3002,3002,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3003,3003,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,532172400,Liver,,,Liver,SrvBOH_DLiverCancer_v1r0,9,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3004,3004,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3005,3005,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,754745617,Lung or bronchial,,,Lung/Bronch,SrvBOH_DLungCancer_v1r0,10,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3006,3006,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3007,3007,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,665036297,Non-Hodgkin's lymphoma,,,Non-Hodgkin's Lymphoma,SrvBOH_DNHLymphoma_v1r0,11,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3008,3008,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3009,3009,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,200837530,Lymphoma,,,Lymphoma,SrvBOH_DLymphoma_v1r0,12,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3010,3010,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3011,3011,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,990319383,Melanoma (skin),,,Melanoma,SrvBOH_DMelanoma_v1r0,13,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3012,3012,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3013,3013,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,487917585,Non-melanoma skin (basal or squamous),,,Non-Melanoma Skin,SrvBOH_DNMSkinCancer_v1r0,14,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3014,3014,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3015,3015,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,482225200,Pancreatic,,,Pancreatic,SrvBOH_DPancreaticCanc_v1r0,15,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3016,3016,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3017,3017,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,295976386,Prostate,,,Prostate,SrvBOH_DProstateCancer_v1r0,16,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3018,3018,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3019,3019,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,764891959,Stomach,,,Stomach,SrvBOH_DStomachCancer_v1r0,17,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3020,3020,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3021,3021,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,248374037,Testicular,,,Testicular,SrvBOH_DTesticularCanc_v1r0,18,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3022,3022,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3023,3023,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,139822395,Thyroid,,,Thyroid,SrvBOH_DThyroidCancer_v1r0,19,Num,1,104430631,0=No,,No,No,,,,,,,,,Optional Select All that Apply,
3024,3024,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3025,3025,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,807835037,Other |__|,,,Oth,SrvBOH_DOtherCancer_v1r0,55,Num,1,104430631,0=No,,No,No,,,,,,9/23/21,,,Optional Select All that Apply,
3026,3026,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3027,3027,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,195093589,Father - another type of cancer: Please describe [text box],,,Oth - Free Text,SrvBOH_DOtherCancerDes_v1r0,DADCANC2_TB,Char,300,,N/A,,No,No,,,,,,8/9/21,,,Optional Select All that Apply,
3028,3028,129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,,,DADCANC2,,,178420302,Unavailable/Unknown,,,"Had Cx, Don't Know Type",SrvBOH_DCancerUnknown_v1r0,77,Num,1,104430631,0=No,,No,No,,,,,,9/23/21,,,Optional Select All that Apply,
3029,3029,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3030,3030,129084651,Survey,726699695,Background and Overall Health,345146692,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had anal cancer?,,,DADCANC3A,,,206625031,Age at diagnosis,,,Dad Anal Cx Age,SrvBOH_DadAnalCancAge_v1r0,DADCANC3A_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 0. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes.
3031,3031,129084651,Survey,726699695,Background and Overall Health,345146692,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had anal cancer?,,,DADCANC3A,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Anal Cx Yr,SrvBOH_DadAnalCancYr_v1r1,DADCANC3A_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 0. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3032,3032,129084651,Survey,726699695,Background and Overall Health,243443318,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had bladder cancer?,,,DADCANC3B,,,206625031,Age at diagnosis,,,Dad Bladder Cx Age,SrvBOH_DadBlCancAge_v1r0,DADCANC3B_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 1. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3033,3033,129084651,Survey,726699695,Background and Overall Health,243443318,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had bladder cancer?,,,DADCANC3B,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Bladder Cx Yr,SrvBOH_DadBlCancYr_v1r1,DADCANC3B_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 1. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
