Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Question Type,IMS Review Notes
2389,2389,129084651,Survey,726699695,Background and Overall Health,409622468,How old were you when a doctor or other health professional first told you that you have or had Barrett's Esophagus?,,BARESO,Revised,2/1/24,206625031,Age at diagnosis,,,Barrett's Esophagus Dx Age,SrvBOH_BarrettsAge_v1r1,BARESO_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Barrett's Esophagus. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2390,2390,129084651,Survey,726699695,Background and Overall Health,409622468,How old were you when a doctor or other health professional first told you that you have or had Barrett's Esophagus?,,BARESO,,,261863326,Year at diagnosis,,,Barrett's Esophagus Dx Yr,SrvBOH_BarrettsYr_v1r0,BARESO_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Barrett's Esophagus. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2391,2391,129084651,Survey,726699695,Background and Overall Health,448476881,How old were you when a doctor or other health professional first told you that you have or had Irritable Bowel Syndrome diagnosis age?,,IBS,Revised,2/1/24,206625031,Age at diagnosis,,,Irritable Bowel Syndrome Dx Age,SrvBOH_IBSAge_v1r1,IBS_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Irritable Bowel Syndrome diagnosis age. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2392,2392,129084651,Survey,726699695,Background and Overall Health,448476881,How old were you when a doctor or other health professional first told you that you have or had Irritable Bowel Syndrome diagnosis age?,,IBS,,,261863326,Year at diagnosis,,,Irritable Bowel Syndrome Dx Yr,SrvBOH_IBSYear_v1r0,IBS_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Irritable Bowel Syndrome diagnosis age. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2393,2393,129084651,Survey,726699695,Background and Overall Health,459764934,How old were you when a doctor or other health professional first told you that you have or had Inflammatory Bowel Disease?,,IBD,Revised,2/1/24,206625031,Age at diagnosis,,,Inflammatory Bowel Disease Dx Age,SrvBOH_IBDAge_v1r1,IBD_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Inflammatory Bowel Disease. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2394,2394,129084651,Survey,726699695,Background and Overall Health,459764934,How old were you when a doctor or other health professional first told you that you have or had Inflammatory Bowel Disease?,,IBD,,,261863326,Year at diagnosis,,,Inflammatory Bowel Disease Dx Yr,SrvBOH_IBDYear_v1r0,IBD_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Inflammatory Bowel Disease. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2395,2395,129084651,Survey,726699695,Background and Overall Health,374697037,How old were you when a doctor or other health professional first told you that you have or had Diverticulitis or Diverticulosis?,,DIVERT,Revised,2/1/24,206625031,Age at diagnosis,,,Diverticulitis Dx Age,SrvBOH_DivertAge_v1r1,DIVERT_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Diverticulitis or Diverticulosis. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2396,2396,129084651,Survey,726699695,Background and Overall Health,374697037,How old were you when a doctor or other health professional first told you that you have or had Diverticulitis or Diverticulosis?,,DIVERT,,,261863326,Year at diagnosis,,,Diverticulitis Dx Yr,SrvBOH_DivertYear_v1r0,DIVERT_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Diverticulitis or Diverticulosis. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2397,2397,129084651,Survey,726699695,Background and Overall Health,580911251,How old were you when a doctor or other health professional first told you that you have or had Ulcerative Colitis?,,UC,Revised,2/1/24,206625031,Age at diagnosis,,,Ulcerative Colitis Dx Age,SrvBOH_UVAge_v1r1,UC_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Ulcerative Colitis. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2398,2398,129084651,Survey,726699695,Background and Overall Health,580911251,How old were you when a doctor or other health professional first told you that you have or had Ulcerative Colitis?,,UC,,,261863326,Year at diagnosis,,,Ulcerative Colitis Dx Yr,SrvBOH_UCYear_v1r0,UC_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Ulcerative Colitis. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2399,2399,129084651,Survey,726699695,Background and Overall Health,190347832,How old were you when a doctor or other health professional first told you that you have or had Crohn's Disease ?,,CD,Revised,2/1/24,206625031,Age at diagnosis,,,Crohn's Disease Dx Age,SrvBOH_ChronsAge_v1r1,CD_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Crohn's Disease. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2400,2400,129084651,Survey,726699695,Background and Overall Health,190347832,How old were you when a doctor or other health professional first told you that you have or had Crohn's Disease ?,,CD,,,261863326,Year at diagnosis,,,Crohn's Disease Dx Yr,SrvBOH_ChronsYear_v1r0,CD_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Crohn's Disease. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2401,2401,129084651,Survey,726699695,Background and Overall Health,624777141,How old were you when a doctor or other health professional first told you that you have or had Celiac Disease?,,CCD,Revised,2/1/24,206625031,Age at diagnosis,,,Celiac Disease Dx Age,SrvBOH_CeliacAge_v1r1,CCD_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Celiac Disease. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2402,2402,129084651,Survey,726699695,Background and Overall Health,624777141,How old were you when a doctor or other health professional first told you that you have or had Celiac Disease?,,CCD,,,261863326,Year at diagnosis,,,Celiac Disease Dx Yr,SrvBOH_CeliacYear_v1r0,CCD_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Celiac Disease. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2403,2403,129084651,Survey,726699695,Background and Overall Health,980403315,How old were you when a doctor or other health professional first told you that you have or had Gallstones (Biliary Stones) ?,,GALL,Revised,2/1/24,206625031,Age at diagnosis,,,Gallstones Dx Age,SrvBOH_GallstonesAge_v1r1,GALL_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Gallstones (Biliary Stones). Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2404,2404,129084651,Survey,726699695,Background and Overall Health,980403315,How old were you when a doctor or other health professional first told you that you have or had Gallstones (Biliary Stones) ?,,GALL,,,261863326,Year at diagnosis,,,Gallstones Dx Yr,SrvBOH_GallstonesYear_v1r0,GALL_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Gallstones (Biliary Stones). Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2405,2405,129084651,Survey,726699695,Background and Overall Health,936039586,How old were you when a doctor or other health professional first told you that you have or had Liver Cirrhosis?,,LIVCIRR,Revised,2/1/24,206625031,Age at diagnosis,,,Liver Cirrhosis Dx Age,SrvBOH_CirrhosisAge_v1r1,LIVCIRR_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Liver Cirrhosis. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2406,2406,129084651,Survey,726699695,Background and Overall Health,936039586,How old were you when a doctor or other health professional first told you that you have or had Liver Cirrhosis?,,LIVCIRR,,,261863326,Year at diagnosis,,,Liver Cirrhosis Dx Yr,SrvBOH_CirrhosisYear_v1r0,LIVCIRR_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Liver Cirrhosis. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2407,2407,129084651,Survey,726699695,Background and Overall Health,430472084,How old were you when a doctor or other health professional first told you that you have or had Pancreatitis?,,PANCREA,Revised,2/1/24,206625031,Age at diagnosis,,,Pancreatitis Dx Age,SrvBOH_PancreatitisAge_v1r1,PANCREA_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Pancreatitis. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2408,2408,129084651,Survey,726699695,Background and Overall Health,430472084,How old were you when a doctor or other health professional first told you that you have or had Pancreatitis?,,PANCREA,,,261863326,Year at diagnosis,,,Pancreatitis Dx Yr,SrvBOH_PancreatitisYr_v1r0,PANCREA_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Pancreatitis. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2409,2409,129084651,Survey,726699695,Background and Overall Health,900541533,"Thyroid, Diabetes, Graves - Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.",,MHGROUP4,,,726539692,Thyroid Disorder (Overactive or Underactive Thyroid),,,Thyroid Disorder,SrvBOH_Thyroid_v1r0,0,Num,1,104430631,0=No,,No,No,,,,,,,,Optional Select All that Apply,
2410,2410,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,
2411,2411,129084651,Survey,726699695,Background and Overall Health,900541533,"Thyroid, Diabetes, Graves - Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.",,MHGROUP4,,,158044532,Diabetes,,,Diabetes,SrvBOH_Diabetes_v1r0,1,Num,1,104430631,0=No,,No,No,,,,,,,,Optional Select All that Apply,
2412,2412,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,
2413,2413,129084651,Survey,726699695,Background and Overall Health,900541533,"Thyroid, Diabetes, Graves - Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.",,MHGROUP4,,,943054522,Graves' Disease,,,Graves' Disease,SrvBOH_Graves_v1r0,2,Num,1,104430631,0=No,,No,No,,,,,,,,Optional Select All that Apply,
2414,2414,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,
2415,2415,129084651,Survey,726699695,Background and Overall Health,900541533,"Thyroid, Diabetes, Graves - Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.",,MHGROUP4,,,535003378,None of the above,,,None Of These Conditions,SrvBOH_NoGroup4_v1r0,88,Num,1,104430631,0=No,,No,No,Only can be selected if no other variables selected in MHGROUP4,,,,,9/23/21,,Optional Select All that Apply,
2416,2416,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,
2417,2417,129084651,Survey,726699695,Background and Overall Health,139655599,How old were you when a doctor or other health professional first told you that you have or had Thyroid Disorder?,,THYROID,Revised,2/1/24,206625031,Age at diagnosis,,,Thyroid Disorder Dx Age,SrvBOH_ThyroidAge_v1r1,THYROID_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP4 = Thyroid Disorder (Overactive or Underactive Thyroid). Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2418,2418,129084651,Survey,726699695,Background and Overall Health,139655599,How old were you when a doctor or other health professional first told you that you have or had Thyroid Disorder?,,THYROID,,,261863326,Year at diagnosis,,,Thyroid Disorder Dx Yr,SrvBOH_ThyroidYear_v1r0,THYROID_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP4 = Thyroid Disorder (Overactive or Underactive Thyroid). Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2419,2419,129084651,Survey,726699695,Background and Overall Health,,,,,,,494032093,Which type of diabetes did a doctor or other health professional tell you that you have or had?,,,Diabetes Type,SrvBOH_DiabetesType_v1r0,DM,Num,2,146477090,0 = Type 1,,No,No,Only display if MHGROUP4 = diabetes,,,,,,,Optional Multiple Choice,
2420,2420,,,,,,,,,,,,,,,,,,,,573635975,1 = Type 2,,,,,,,,,,,,
2421,2421,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,6/24/21,,,
2422,2422,129084651,Survey,726699695,Background and Overall Health,301679110,How old were you when a doctor or other health professional first told you that you have or had Diabetes?,,DM2,Revised,2/1/24,206625031,Age at diagnosis,,,Diabetes Dx Age,SrvBOH_DiabetesAge_v1r1,DM2_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP4 = diabetes. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
2423,2423,129084651,Survey,726699695,Background and Overall Health,301679110,How old were you when a doctor or other health professional first told you that you have or had Diabetes?,,DM2,,,261863326,Year at diagnosis,,,Diabetes Dx Yr,SrvBOH_DiabetesYear_v1r0,DM2_YEAR,Year,4,,N/A,,No,No,"Only display if MHGROUP4 = diabetes. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/28/23,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
2424,2424,129084651,Survey,726699695,Background and Overall Health,810918716,How old were you when a doctor or other health professional first told you that you have or hay Graves' Disease?,,GRAVES,Revised,2/1/24,206625031,Age at diagnosis,,,Graves' Disease Dx Age,SrvBOH_GravesAge_v1r1,GRAVES_AGE,Num,2,,N/A,,No,No,"Only display if MHGROUP4 = Grave's disease. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1)",,,,,2/28/24,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
